,日期,批发价格
159,2020-12-07,6.248125
160,2020-12-08,9.0025
161,2020-12-09,8.888823529
162,2020-12-10,5.733888889
163,2020-12-11,6.119444444
164,2020-12-12,9.538095238
165,2020-12-13,9.1245
166,2020-12-14,6.234
167,2020-12-15,9.252941176
168,2020-12-16,5.732352941
169,2020-12-17,6.343888889
170,2020-12-18,9.716666667
171,2020-12-19,6.771875
172,2020-12-20,7.957844134285715
173,2020-12-21,7.417306318571429
174,2020-12-22,6.442666667
175,2020-12-23,6.244375
176,2020-12-24,6.265333333
177,2020-12-25,6.789397108857143
178,2020-12-26,6.126875
179,2020-12-27,6.328
180,2020-12-28,6.633571429
181,2020-12-29,6.165
182,2020-12-30,6.111875
183,2020-12-31,6.327333333
184,2021-01-01,6.533571429
185,2021-01-02,6.490714286
186,2021-01-03,6.070625
187,2021-01-04,6.246666667
188,2021-01-05,6.234
189,2021-01-06,6.222
190,2021-01-07,6.386428571
191,2021-01-08,5.499333333
192,2021-01-09,5.53
193,2021-01-10,6.021875
194,2021-01-11,6.169285714
195,2021-01-12,5.665333333
196,2021-01-13,6.082307692
197,2021-01-14,5.893571429
198,2021-01-15,5.576
199,2021-01-16,5.532
200,2021-01-17,5.925
201,2021-01-18,6.678125
202,2021-01-19,5.98
203,2021-01-20,5.979375
204,2021-01-21,6.06
205,2021-01-22,6.682666667
206,2021-01-23,6.549411765
207,2021-01-24,6.078125
208,2021-01-25,6.439333333
209,2021-01-26,6.14
210,2021-01-27,6.633333333
211,2021-01-28,6.652941176
212,2021-01-29,7.484
213,2021-01-30,7.014705882
214,2021-01-31,7.13625
215,2021-02-01,6.8775
216,2021-02-02,6.415333333
217,2021-02-03,6.742857143
218,2021-02-04,6.55
219,2021-02-05,6.426666667
220,2021-02-06,5.785714286
221,2021-02-07,6.317333333
222,2021-02-08,5.813076923
223,2021-02-09,6.229285714
224,2021-02-10,7.028
225,2021-02-13,5.89125
226,2021-02-14,6.336428571
227,2021-02-15,5.835625
228,2021-02-16,6.13
229,2021-02-17,7.118666667
230,2021-02-18,7.23125
231,2021-02-19,6.815
232,2021-02-20,6.799285714
233,2021-02-21,6.394615385
234,2021-02-22,5.444166667
235,2021-02-23,5.930769231
236,2021-02-24,5.292727273
237,2021-02-25,6.1574942912857145
238,2021-02-26,5.105454545
239,2021-02-27,5.396153846
240,2021-02-28,5.5875
241,2021-03-01,6.165
242,2021-03-02,5.811428571
243,2021-03-03,4.776923077
244,2021-03-04,4.9975
245,2021-03-05,4.583333333
246,2021-03-06,4.563333333
247,2021-03-07,4.51
248,2021-03-08,4.42
249,2021-03-09,4.535
250,2021-03-10,4.319166667
251,2021-03-11,4.976923077
252,2021-03-12,5.238571429
253,2021-03-13,5.231428571
254,2021-03-14,4.311666667
255,2021-03-15,5.3275
256,2021-03-16,5.146666667
257,2021-03-17,4.991666667
258,2021-03-18,4.189090909
259,2021-03-19,5.095454545
260,2021-03-20,4.886666667
261,2021-03-21,4.843333333
262,2021-03-22,5.875833333
263,2021-03-23,4.773846154
264,2021-03-24,4.970833333
265,2021-03-25,5.907142857
266,2021-03-26,5.955333333
267,2021-03-27,4.890909091
268,2021-03-28,5.193076923
269,2021-03-29,4.610909091
270,2021-03-30,4.744
271,2021-03-31,4.307
272,2021-04-01,5.274166667
273,2021-04-02,5.05
274,2021-04-03,5.460909091
275,2021-04-04,5.275833333
276,2021-04-05,4.580909091
277,2021-04-06,5.3625
278,2021-04-07,5.201538462
279,2021-04-08,4.682
280,2021-04-09,4.821111111
281,2021-04-10,4.221111111
282,2021-04-11,4.446
283,2021-04-12,5.429166667
284,2021-04-13,4.545
285,2021-04-14,4.998333333
286,2021-04-15,5.227272727
287,2021-04-16,5.14
288,2021-04-17,5.200769231
289,2021-04-18,4.324615385
290,2021-04-19,5.599090909
291,2021-04-20,5.36
292,2021-04-21,5.130909091
293,2021-04-22,3.826666667
294,2021-04-23,5.062
295,2021-04-24,5.944166667
296,2021-04-25,4.58
297,2021-04-26,4.2675
298,2021-04-27,6.415555556
299,2021-04-28,5.415833333
300,2021-04-29,6.19
301,2021-04-30,5.618333333
302,2021-05-01,5.798181818
303,2021-05-02,6.521111111
304,2021-05-03,4.145
305,2021-05-04,5.33125
306,2021-05-05,4.551
307,2021-05-06,5.31875
308,2021-05-07,4.583
309,2021-05-08,5.223333333
310,2021-05-09,5.054545455
311,2021-05-10,4.66125
312,2021-05-11,5.701
313,2021-05-12,4.467777778
314,2021-05-13,4.44
315,2021-05-14,6.04625
316,2021-05-15,4.67
317,2021-05-16,4.897
318,2021-05-17,5.94
319,2021-05-18,5.97
320,2021-05-19,5.041
321,2021-05-20,5.663333333
322,2021-05-21,5.6625
323,2021-05-22,5.916
324,2021-05-23,4.496
325,2021-05-24,5.974
326,2021-05-25,4.909
327,2021-05-26,4.319090909
328,2021-05-27,6.402
329,2021-05-28,5.164615385
330,2021-05-29,5.283571429
331,2021-05-30,5.31375
332,2021-05-31,5.514545455
333,2021-06-01,6.24
334,2021-06-02,6.183571429
335,2021-06-03,5.433333333
336,2021-06-04,5.441538462
337,2021-06-05,5.303846154
338,2021-06-06,5.530833333
339,2021-06-07,5.143333333
340,2021-06-08,5.125
341,2021-06-09,6.876923077
342,2021-06-10,5.593636364
343,2021-06-11,6.124285714
344,2021-06-12,5.580833333
345,2021-06-13,4.618
346,2021-06-14,5.573846154
347,2021-06-15,5.604615385
348,2021-06-16,4.992
349,2021-06-17,4.327
350,2021-06-18,4.829090909
351,2021-06-19,5.980833333
352,2021-06-20,6.7175
353,2021-06-21,6.8825
354,2021-06-22,6.141
355,2021-06-23,7.1525
356,2021-06-24,6.681538462
357,2021-06-25,5.671818182
358,2021-06-26,6.439090909
359,2021-06-27,6.838461538
360,2021-06-28,7.2775
361,2021-06-29,7.657272727
362,2021-06-30,6.472142857
363,2021-07-01,6.743333333
364,2021-07-02,6.420909091
365,2021-07-03,6.776923077
366,2021-07-04,6.465
367,2021-07-05,7.035384615
368,2021-07-06,7.179166667
369,2021-07-07,8.38
370,2021-07-08,7.086666667
371,2021-07-09,6.098
372,2021-07-10,6.761538462
373,2021-07-11,6.92
374,2021-07-12,7.556
375,2021-07-13,7.198181818
376,2021-07-14,5.576666667
377,2021-07-15,6.413
378,2021-07-16,7.016923077
379,2021-07-17,6.196666667
380,2021-07-18,6.877692308
381,2021-07-19,6.796666667
382,2021-07-20,6.384
383,2021-07-21,5.559166667
384,2021-07-22,5.969
385,2021-07-23,6.766666667
386,2021-07-24,6.77
387,2021-07-25,6.242307692
388,2021-07-26,7.996
389,2021-07-27,7.855454545
390,2021-07-28,7.114615385
391,2021-07-29,7.126666667
392,2021-07-30,6.772727273
393,2021-07-31,7.681818182
394,2021-08-01,7.665833333
395,2021-08-02,7.238333333
396,2021-08-03,7.306153846
397,2021-08-04,6.685
398,2021-08-05,6.5775
399,2021-08-06,6.658333333
400,2021-08-07,6.601818182
401,2021-08-08,6.562727273
402,2021-08-09,7.515
403,2021-08-10,7.500833333
404,2021-08-11,7.533076923
405,2021-08-12,7.569230769
406,2021-08-13,6.86
407,2021-08-14,7.498461538
408,2021-08-15,7.198461538
409,2021-08-16,7.818181818
410,2021-08-17,7.065
411,2021-08-18,6.571818182
412,2021-08-19,6.742
413,2021-08-20,6.571666667
414,2021-08-21,6.411666667
415,2021-08-22,6.754545455
416,2021-08-23,6.448181818
417,2021-08-24,6.84
418,2021-08-25,7.146153846
419,2021-08-26,6.478333333
420,2021-08-27,7.375
421,2021-08-28,6.22
422,2021-08-29,5.816153846
423,2021-08-30,7.35
424,2021-08-31,7.389230769
425,2021-09-01,6.342727273
426,2021-09-02,6.487272727
427,2021-09-03,6.286153846
428,2021-09-04,6.284615385
429,2021-09-05,6.566363636
430,2021-09-06,6.225833333
431,2021-09-07,6.08
432,2021-09-08,5.757857143
433,2021-09-09,6.526666667
434,2021-09-10,7.219166667
435,2021-09-11,6.582727273
436,2021-09-12,6.575454545
437,2021-09-13,7.86125
438,2021-09-14,7.011
439,2021-09-15,6.236666667
440,2021-09-16,8.060909091
441,2021-09-17,6.654285714
442,2021-09-18,6.600909091
443,2021-09-19,7.479166667
444,2021-09-20,7.445833333
445,2021-09-21,7.471666667
446,2021-09-22,7.17
447,2021-09-23,7.223846154
448,2021-09-24,7.470833333
449,2021-09-25,6.344545455
450,2021-09-26,7.800833333
451,2021-09-27,7.083846154
452,2021-09-28,6.525833333
453,2021-09-29,6.5225
454,2021-09-30,6.343333333
455,2021-10-01,7.57
456,2021-10-02,6.042307692
457,2021-10-03,6.575
458,2021-10-04,5.381666667
459,2021-10-05,6.185384615
460,2021-10-06,6.284615385
461,2021-10-07,6.254615385
462,2021-10-08,6.166153846
463,2021-10-09,6.878181818
464,2021-10-10,6.872666667
465,2021-10-11,7.043076923
466,2021-10-12,6.631428571
467,2021-10-13,6.643076923
468,2021-10-14,7.36
469,2021-10-15,6.438125
470,2021-10-16,6.76375
471,2021-10-17,6.645
472,2021-10-18,6.991333333
473,2021-10-19,7.244
474,2021-10-20,7.318666667
475,2021-10-21,6.697058824
476,2021-10-22,7.905384615
477,2021-10-23,7.619333333
478,2021-10-24,7.542142857
479,2021-10-25,8.217692308
480,2021-10-26,7.08625
481,2021-10-27,7.345
482,2021-10-28,8.385833333
483,2021-10-29,7.991428571
484,2021-10-30,7.499333333
485,2021-10-31,7.43
486,2021-11-01,8.066
487,2021-11-02,7.631764706
488,2021-11-03,8.061333333
489,2021-11-04,7.8225
490,2021-11-05,6.844
491,2021-11-06,7.8025
492,2021-11-07,7.766666667
493,2021-11-08,7.279333333
494,2021-11-09,7.838125
495,2021-11-10,8.177333333
496,2021-11-11,7.921875
497,2021-11-12,7.427333333
498,2021-11-13,7.964375
499,2021-11-14,8.488571429
500,2021-11-15,7.514
501,2021-11-16,8.027333333
502,2021-11-17,7.484375
503,2021-11-18,7.855625
504,2021-11-19,6.939375
505,2021-11-20,7.756875
506,2021-11-21,7.215294118
507,2021-11-22,6.896
508,2021-11-23,6.392727273
509,2021-11-24,7.738
510,2021-11-25,7.276
511,2021-11-26,7.490625
512,2021-11-27,7.473125
513,2021-11-28,7.22625
514,2021-11-29,7.054166667
515,2021-11-30,7.638
516,2021-12-01,7.216875
517,2021-12-02,6.94625
518,2021-12-03,7.505333333
519,2021-12-04,7.156875
520,2021-12-05,7.195
521,2021-12-06,6.934
522,2021-12-07,7.434666667
523,2021-12-08,6.782352941
524,2021-12-09,6.9775
525,2021-12-10,6.08875
526,2021-12-11,6.877333333
527,2021-12-12,5.670714286
528,2021-12-13,7.29
529,2021-12-14,6.874375
530,2021-12-15,7.503333333
531,2021-12-16,6.686666667
532,2021-12-17,6.697222222
533,2021-12-18,6.55375
534,2021-12-19,6.832857143
535,2021-12-20,6.669230769
536,2021-12-21,7.334285714
537,2021-12-22,6.492857143
538,2021-12-23,6.858181818
539,2021-12-24,6.601875
540,2021-12-25,6.848666667
541,2021-12-26,6.851875
542,2021-12-27,6.770833333
543,2021-12-28,6.441333333
544,2021-12-29,6.885
545,2021-12-30,8.343888889
546,2021-12-31,7.117222222
547,2022-01-01,7.602857143
548,2022-01-02,7.763529412
549,2022-01-03,7.04625
550,2022-01-04,7.58625
551,2022-01-05,6.955555556
552,2022-01-06,6.70125
553,2022-01-07,6.768125
554,2022-01-08,6.538461538
555,2022-01-09,5.436470588
556,2022-01-10,6.735
557,2022-01-11,6.89625
558,2022-01-12,7.008
559,2022-01-13,6.001111111
560,2022-01-14,5.166666667
561,2022-01-15,5.192666667
562,2022-01-16,5.117333333
563,2022-01-17,5.689375
564,2022-01-18,5.530833333
565,2022-01-19,5.380769231
566,2022-01-20,5.314705882
567,2022-01-21,5.306666667
568,2022-01-22,6.133846154
569,2022-01-23,6.457272727
570,2022-01-24,6.906
571,2022-01-25,6.420769231
572,2022-01-26,6.572666667
573,2022-01-27,6.886923077
574,2022-01-28,6.63875
575,2022-01-29,6.806153846
576,2022-01-30,6.648461538
577,2022-02-01,5.812727273
578,2022-02-02,5.508
579,2022-02-03,5.391
580,2022-02-04,8.020833333
581,2022-02-05,6.688461538
582,2022-02-06,7.11
583,2022-02-07,6.594
584,2022-02-08,6.742
585,2022-02-09,6.628235294
586,2022-02-10,6.801666667
587,2022-02-11,6.602
588,2022-02-12,5.9925
589,2022-02-13,5.997142857
590,2022-02-14,6.103571429
591,2022-02-15,5.398571429
592,2022-02-16,5.64
593,2022-02-17,6.300714286
594,2022-02-18,5.66
595,2022-02-19,6.457142857
596,2022-02-20,6.513571429
597,2022-02-21,7.126923077
598,2022-02-22,7.245384615
599,2022-02-23,6.497857143
600,2022-02-24,6.487142857
601,2022-02-25,5.741428571
602,2022-02-26,5.623333333
603,2022-02-27,5.343333333
604,2022-02-28,7.075714286
605,2022-03-01,6.279166667
606,2022-03-02,6.486428571
607,2022-03-03,6.072
608,2022-03-04,5.623846154
609,2022-03-05,5.793125
610,2022-03-06,6.05
611,2022-03-07,5.567857143
612,2022-03-08,6.63625
613,2022-03-09,5.891875
614,2022-03-10,6.143076923
615,2022-03-11,6.358333333
616,2022-03-12,5.937333333
617,2022-03-13,6.808823529
618,2022-03-14,7.504375
619,2022-03-15,6.673333333
620,2022-03-16,7.335882353
621,2022-03-17,7.043125
622,2022-03-18,6.378125
623,2022-03-19,7.365333333
624,2022-03-20,7.495384615
625,2022-03-21,6.685
626,2022-03-22,6.67
627,2022-03-23,5.978571429
628,2022-03-24,5.771
629,2022-03-25,6.056428571
630,2022-03-26,7.123076923
631,2022-03-27,6.526
632,2022-03-28,6.66
633,2022-03-29,7.026875
634,2022-03-30,6.122142857
635,2022-03-31,6.570769231
636,2022-04-01,8.132857143
637,2022-04-02,7.023571429
638,2022-04-03,6.535
639,2022-04-04,7.086153846
640,2022-04-05,6.756666667
641,2022-04-06,6.691666667
642,2022-04-07,6.265333333
643,2022-04-08,6.441538462
644,2022-04-09,6.392
645,2022-04-10,6.603076923
646,2022-04-11,6.166666667
647,2022-04-12,6.543333333
648,2022-04-13,6.248125
649,2022-04-14,5.236153846
650,2022-04-15,7.045384615
651,2022-04-16,6.53375
652,2022-04-17,6.593571429
653,2022-04-18,6.505
654,2022-04-19,7.034666667
655,2022-04-20,6.838333333
656,2022-04-21,7.043076923
657,2022-04-22,6.482142857
658,2022-04-23,7.229230769
659,2022-04-24,7.172307692
660,2022-04-25,7.517692308
661,2022-04-26,8.211538462
662,2022-04-27,7.068125
663,2022-04-28,6.760714286
664,2022-04-29,7.47
665,2022-04-30,7.459285714
666,2022-05-01,6.170909091
667,2022-05-02,6.395714286
668,2022-05-03,6.420909091
669,2022-05-04,5.406363636
670,2022-05-05,7.733333333
671,2022-05-06,7.071428571
672,2022-05-07,6.080769231
673,2022-05-08,5.858181818
674,2022-05-09,5.954615385
675,2022-05-10,7.184615385
676,2022-05-11,6.468461538
677,2022-05-12,6.650833333
678,2022-05-13,6.252857143
679,2022-05-14,6.976428571
680,2022-05-15,8.075
681,2022-05-16,6.143076923
682,2022-05-17,6.139285714
683,2022-05-18,6.097857143
684,2022-05-19,6.186428571
685,2022-05-20,6.2875
686,2022-05-21,6.174166667
687,2022-05-22,5.761428571
688,2022-05-23,6.831538462
689,2022-05-24,6.349090909
690,2022-05-25,6.163333333
691,2022-05-26,6.045
692,2022-05-27,6.082727273
693,2022-05-28,4.993076923
694,2022-05-29,5.847692308
695,2022-05-30,5.61
696,2022-05-31,4.837272727
697,2022-06-01,5.680769231
698,2022-06-02,5.175833333
699,2022-06-03,5.101666667
700,2022-06-04,5.575555556
701,2022-06-05,5.793
702,2022-06-06,6.047272727
703,2022-06-07,4.686666667
704,2022-06-08,5.072222222
705,2022-06-09,6.33
706,2022-06-10,5.417272727
707,2022-06-11,5.153333333
708,2022-06-12,5.427692308
709,2022-06-13,5.365555556
710,2022-06-14,6.095555556
711,2022-06-15,6.2
712,2022-06-16,5.020769231
713,2022-06-17,5.289166667
714,2022-06-18,5.476153846
715,2022-06-19,5.325454545
716,2022-06-20,4.719166667
717,2022-06-21,6.719166667
718,2022-06-22,6.507777778
719,2022-06-23,5.802727273
720,2022-06-24,5.146
721,2022-06-25,4.662727273
722,2022-06-26,5.140769231
723,2022-06-27,5.450833333
724,2022-06-28,4.987
725,2022-06-29,5.110625
726,2022-06-30,4.94
727,2022-07-01,5.596666667
728,2022-07-02,4.8
729,2022-07-03,4.913846154
730,2022-07-04,5.504166667
731,2022-07-05,5.484285714
732,2022-07-06,4.700714286
733,2022-07-07,5.79
734,2022-07-08,5.592142857
735,2022-07-09,4.611333333
736,2022-07-10,4.918235294
737,2022-07-11,4.871818182
738,2022-07-12,5.441818182
739,2022-07-13,5.266428571
740,2022-07-14,5.268
741,2022-07-15,4.625294118
742,2022-07-16,4.85
743,2022-07-17,4.982777778
744,2022-07-18,5.216428571
745,2022-07-19,4.449230769
746,2022-07-20,5.893571429
747,2022-07-21,4.836363636
748,2022-07-22,4.483
749,2022-07-23,4.703636364
750,2022-07-24,4.952727273
751,2022-07-25,4.97
752,2022-07-26,5.016923077
753,2022-07-27,4.643636364
754,2022-07-28,4.895
755,2022-07-29,4.508235294
756,2022-07-30,4.283571429
757,2022-07-31,5.407
758,2022-08-01,4.734615385
759,2022-08-02,4.553571429
760,2022-08-03,5.418181818
761,2022-08-04,5.279166667
762,2022-08-05,5.099230769
763,2022-08-06,5.428333333
764,2022-08-07,5.268
765,2022-08-08,5.548461538
766,2022-08-09,5.25
767,2022-08-10,6.13
768,2022-08-11,4.585
769,2022-08-12,5.13
770,2022-08-13,5.473571429
771,2022-08-14,6.208
772,2022-08-15,5.380666667
773,2022-08-16,5.721333333
774,2022-08-17,6.135
775,2022-08-18,6.649333333
776,2022-08-19,5.784615385
777,2022-08-20,6.031538462
778,2022-08-21,6.056923077
779,2022-08-22,5.974615385
780,2022-08-23,6.390909091
781,2022-08-24,6.645833333
782,2022-08-25,5.67
783,2022-08-26,4.916428571
784,2022-08-27,5.715882353
785,2022-08-28,8.457101280571427
786,2022-08-29,6.238461538
787,2022-08-30,8.306384687000001
788,2022-08-31,7.608181818
789,2022-09-01,7.798333333
790,2022-09-02,8.039166667
791,2022-09-03,7.667692308
792,2022-09-04,8.020714286
793,2022-09-05,7.592142857
794,2022-09-06,7.35
795,2022-09-07,8.449166667
796,2022-09-08,8.769230769
797,2022-09-09,7.873076923
798,2022-09-10,8.729285714
799,2022-09-11,8.439333333
800,2022-09-12,7.8125
801,2022-09-13,7.097857143
802,2022-09-14,8.258181818
803,2022-09-15,7.159285714
804,2022-09-16,7.498461538
805,2022-09-17,7.411538462
806,2022-09-18,6.810769231
807,2022-09-19,7.56
808,2022-09-20,6.779090909
809,2022-09-21,6.051666667
810,2022-09-22,6.945714286
811,2022-09-23,6.396666667
812,2022-09-24,6.470666667
813,2022-09-25,6.705
814,2022-09-26,6.617857143
815,2022-09-27,6.433333333
816,2022-09-28,6.465384615
817,2022-09-29,6.339230769
818,2022-09-30,5.825
819,2022-10-01,5.79
820,2022-10-02,5.965833333
821,2022-10-03,6.194545455
822,2022-10-04,6.268571429
823,2022-10-05,6.419166667
824,2022-10-06,5.992857143
825,2022-10-07,6.714166667
826,2022-10-08,5.943333333
827,2022-10-09,5.524166667
828,2022-10-10,5.861
829,2022-10-11,5.478333333
830,2022-10-12,5.286923077
831,2022-10-13,7.03
832,2022-10-14,6.727272727
833,2022-10-15,5.102666667
834,2022-10-16,4.782142857
835,2022-10-17,4.276
836,2022-10-18,4.684615385
837,2022-10-19,3.728
838,2022-10-20,3.8225
839,2022-10-21,4.671428571
840,2022-10-22,4.636666667
841,2022-10-23,5.037857143
842,2022-10-24,4.900769231
843,2022-10-25,4.916923077
844,2022-10-26,3.741428571
845,2022-10-27,4.374545455
846,2022-10-28,4.121666667
847,2022-10-29,4.000769231
848,2022-10-30,4.012307692
849,2022-10-31,3.712307692
850,2022-11-01,4.152142857
851,2022-11-02,4.863571429
852,2022-11-03,3.823076923
853,2022-11-04,4.910714286
854,2022-11-05,4.174615385
855,2022-11-06,4.261818182
856,2022-11-07,4.389166667
857,2022-11-08,4.39
858,2022-11-09,3.969
859,2022-11-10,4.2625
860,2022-11-11,4.09
861,2022-11-12,3.769090909
862,2022-11-13,4.610833333
863,2022-11-14,3.96
864,2022-11-15,3.884166667
865,2022-11-16,4.753636364
866,2022-11-17,3.849166667
867,2022-11-18,3.810833333
868,2022-11-19,3.455384615
869,2022-11-20,3.875
870,2022-11-21,3.738421053
871,2022-11-22,3.962727273
872,2022-11-23,3.832727273
873,2022-11-24,4.259285714
874,2022-11-25,3.944
875,2022-11-26,3.375454545
876,2022-11-27,3.87
877,2022-11-28,5.55
878,2022-11-29,4.348888889
879,2022-11-30,3.721111111
880,2022-12-01,4.545
881,2022-12-02,5.014285714
882,2022-12-03,3.6139999999999994
883,2022-12-04,2.675
884,2022-12-05,4.873333333
885,2022-12-06,5.15
886,2022-12-07,4.46
887,2022-12-08,4.334444444
888,2022-12-09,4.122
889,2022-12-10,4.469230769
890,2022-12-11,4.572307692
891,2022-12-12,4.049
892,2022-12-13,4.174545455
893,2022-12-14,5.828571429
894,2022-12-15,5.289230769
895,2022-12-16,5.694285714
896,2022-12-17,5.985833333
897,2022-12-18,4.484545455
898,2022-12-19,5.674
899,2022-12-20,4.668
900,2022-12-21,4.632
901,2022-12-22,4.694444444
902,2022-12-23,4.644545455
903,2022-12-24,4.3725
904,2022-12-25,4.393846154
905,2022-12-26,4.27
906,2022-12-27,4.331538462
907,2022-12-28,5.236666667
908,2022-12-29,4.824666667
909,2022-12-30,4.952307692
910,2022-12-31,4.81
911,2023-01-01,4.914666667
912,2023-01-02,5.268333333
913,2023-01-03,5.122142857
914,2023-01-04,5.323333333
915,2023-01-05,5.696363636
916,2023-01-06,5.289285714
917,2023-01-07,5.475
918,2023-01-08,5.483333333
919,2023-01-09,4.5925
920,2023-01-10,5.555454545
921,2023-01-11,5.629090909
922,2023-01-12,5.542727273
923,2023-01-13,6.573333333
924,2023-01-14,4.718181818
925,2023-01-15,5.706153846
926,2023-01-16,5.049230769
927,2023-01-17,5.260833333
928,2023-01-18,5.451428571
929,2023-01-19,5.782307692
930,2023-01-20,5.236153846
931,2023-01-22,5.663333333
932,2023-01-23,6.018
933,2023-01-24,7.8875
934,2023-01-25,5.912222222
935,2023-01-26,6.675
936,2023-01-27,5.950769231
937,2023-01-28,5.586363636
938,2023-01-29,5.403333333
939,2023-01-30,5.470833333
940,2023-01-31,5.255
941,2023-02-01,5.800909091
942,2023-02-02,5.953636364
943,2023-02-03,5.5275
944,2023-02-04,5.065
945,2023-02-05,5.535384615
946,2023-02-06,5.652857143
947,2023-02-07,5.308181818
948,2023-02-08,6.099090909
949,2023-02-09,5.1025
950,2023-02-10,5.258181818
951,2023-02-11,5.545
952,2023-02-12,4.930909091
953,2023-02-13,4.340769231
954,2023-02-14,5.957272727
955,2023-02-15,5.474545455
956,2023-02-16,5.666666667
957,2023-02-17,5.282142857
958,2023-02-18,5.225714286
959,2023-02-19,5.7375
960,2023-02-20,5.275384615
961,2023-02-21,5.495555556
962,2023-02-22,5.211
963,2023-02-23,4.81
964,2023-02-24,4.989
965,2023-02-25,4.888
