,日期,批发价格
362,2021-06-30,11.05333333
363,2021-07-01,11.05
364,2021-07-02,11.04666667
365,2021-07-03,8.6425
366,2021-07-04,8.53
367,2021-07-05,8.5425
368,2021-07-06,10.98333333
369,2021-07-07,10.98333333
370,2021-07-08,8.525
371,2021-07-09,10.96333333
372,2021-07-10,10.97666667
373,2021-07-11,10.99
374,2021-07-12,10.775
375,2021-07-13,11.0
376,2021-07-14,9.302
377,2021-07-15,9.0425
378,2021-07-16,9.032
379,2021-07-17,9.066
380,2021-07-18,9.054
381,2021-07-19,9.62
382,2021-07-20,9.295
383,2021-07-21,9.4075
384,2021-07-22,8.5075
385,2021-07-23,10.86666667
386,2021-07-24,10.76
387,2021-07-25,6.24
388,2021-07-26,10.85333333
389,2021-07-27,8.4625
390,2021-07-28,8.4725
391,2021-07-29,6.17
392,2021-07-30,10.75666667
393,2021-07-31,10.68666667
394,2021-08-01,10.51333333
395,2021-08-02,10.52333333
396,2021-08-03,11.75666667
397,2021-08-04,11.82
398,2021-08-05,11.82666667
399,2021-08-06,11.83333333
400,2021-08-07,11.71333333
401,2021-08-08,11.54
402,2021-08-09,11.45333333
403,2021-08-10,11.44666667
404,2021-08-11,11.33666667
405,2021-08-12,11.23
406,2021-08-13,14.01
407,2021-08-14,14.0
408,2021-08-15,11.49333333
409,2021-08-16,11.52
410,2021-08-17,11.55
411,2021-08-18,11.69
412,2021-08-19,6.545
413,2021-08-20,6.55
414,2021-08-21,6.345
415,2021-08-22,6.5
416,2021-08-23,6.325
417,2021-08-24,6.3
418,2021-08-25,6.31
419,2021-08-26,6.31
420,2021-08-27,5.915
421,2021-08-28,5.97
422,2021-08-29,6.065
423,2021-08-30,6.1
424,2021-08-31,6.1
425,2021-09-01,5.955
426,2021-09-02,5.935
427,2021-09-03,5.73
428,2021-09-04,5.725
429,2021-09-05,5.725
430,2021-09-06,5.665
431,2021-09-07,5.655
432,2021-09-08,5.7
433,2021-09-09,6.143333333
434,2021-09-10,6.09
435,2021-09-11,6.04
436,2021-09-12,6.026666667
437,2021-09-13,5.81
438,2021-09-14,6.346666667
439,2021-09-15,6.363333333
440,2021-09-16,6.413333333
441,2021-09-17,6.37
442,2021-09-18,6.36
443,2021-09-19,6.396666667
444,2021-09-20,6.343333333
445,2021-09-21,6.273333333
446,2021-09-22,6.26
447,2021-09-23,6.273333333
448,2021-09-24,6.156666667
449,2021-09-25,6.053333333
450,2021-09-26,6.05
451,2021-09-27,6.07
452,2021-09-28,5.986666667
453,2021-09-29,6.053333333
454,2021-09-30,6.096666667
455,2021-10-01,6.13
456,2021-10-02,6.02
457,2021-10-03,6.153333333
458,2021-10-04,6.15
459,2021-10-05,6.15
460,2021-10-06,6.143333333
461,2021-10-07,5.63
462,2021-10-08,6.106666667
463,2021-10-09,6.083333333
464,2021-10-10,6.113333333
465,2021-10-11,6.116666667
466,2021-10-12,6.106666667
467,2021-10-13,6.196666667
468,2021-10-14,6.063333333
469,2021-10-15,6.08
470,2021-10-16,6.103333333
471,2021-10-17,6.13
472,2021-10-18,6.11
473,2021-10-19,6.07
474,2021-10-20,6.243333333
475,2021-10-21,6.37
476,2021-10-22,6.376666667
477,2021-10-23,6.373333333
478,2021-10-24,6.75
479,2021-10-25,6.763333333
480,2021-10-26,6.783333333
481,2021-10-27,5.8
482,2021-10-28,4.6
483,2021-10-29,6.923333333
484,2021-10-30,5.8
485,2021-10-31,5.8
486,2021-11-01,7.453333333
487,2021-11-02,7.61
488,2021-11-03,7.513333333
489,2021-11-04,7.313333333
490,2021-11-05,7.313333333
491,2021-11-06,7.313333333
492,2021-11-07,7.316666667
493,2021-11-08,7.37
494,2021-11-09,7.2
495,2021-11-10,6.55
496,2021-11-11,6.676666667
497,2021-11-12,7.423333333
498,2021-11-13,7.41
499,2021-11-14,7.206666667
500,2021-11-15,7.196666667
501,2021-11-16,7.186666667
502,2021-11-17,7.186666667
503,2021-11-18,7.223333333
504,2021-11-19,7.173333333
505,2021-11-20,6.25
506,2021-11-21,6.26
507,2021-11-22,6.275
508,2021-11-23,6.2925
509,2021-11-24,6.8275
510,2021-11-25,6.762
511,2021-11-26,5.765
512,2021-11-27,6.614
513,2021-11-28,6.626
514,2021-11-29,6.2075
515,2021-11-30,6.626
516,2021-12-01,6.682
517,2021-12-02,6.682
518,2021-12-03,6.666
519,2021-12-04,6.3
520,2021-12-05,6.31
521,2021-12-06,6.31
522,2021-12-07,6.3025
523,2021-12-08,6.315
524,2021-12-09,6.325
525,2021-12-10,6.3475
526,2021-12-11,6.275
527,2021-12-12,6.24
528,2021-12-13,6.085
529,2021-12-14,6.1325
530,2021-12-15,6.1875
531,2021-12-16,6.365
532,2021-12-17,6.4775
533,2021-12-18,5.426
534,2021-12-19,5.9425
535,2021-12-20,5.925
536,2021-12-21,4.185
537,2021-12-22,5.9175
538,2021-12-23,6.0225
539,2021-12-24,6.185
540,2021-12-25,6.1725
541,2021-12-26,6.18
542,2021-12-27,6.17
543,2021-12-28,6.12
544,2021-12-29,6.0975
545,2021-12-30,6.105
546,2021-12-31,6.1425
547,2022-01-01,6.1625
548,2022-01-02,6.1475
549,2022-01-03,6.15
550,2022-01-04,6.14
551,2022-01-05,6.135
552,2022-01-06,6.1325
553,2022-01-07,6.14
554,2022-01-08,6.145
555,2022-01-09,6.1375
556,2022-01-10,5.516
557,2022-01-11,5.542
558,2022-01-12,6.19
559,2022-01-13,6.205
560,2022-01-14,5.106666667000001
561,2022-01-15,5.103333333
562,2022-01-16,5.106666667000001
563,2022-01-17,6.4725
564,2022-01-18,6.5
565,2022-01-19,6.535
566,2022-01-20,6.5525
567,2022-01-21,6.6075
568,2022-01-22,6.7925
569,2022-01-23,7.53
570,2022-01-24,7.8725
571,2022-01-25,7.87
572,2022-01-26,7.96
573,2022-01-27,8.01
574,2022-01-28,8.205
575,2022-01-29,7.3
576,2022-01-30,7.286666667
577,2022-02-01,7.146666667
578,2022-02-02,7.146666667
579,2022-02-03,7.146666667
580,2022-02-04,8.13
581,2022-02-05,6.746666667
582,2022-02-06,7.99
583,2022-02-07,6.546666667
584,2022-02-08,6.546666667
585,2022-02-09,7.985
586,2022-02-10,7.9775
587,2022-02-11,6.22
588,2022-02-12,6.016666667
589,2022-02-13,5.3775
590,2022-02-14,7.4825
591,2022-02-15,5.3775
592,2022-02-16,6.856
593,2022-02-17,6.856
594,2022-02-18,6.86
595,2022-02-19,6.708
596,2022-02-20,7.52
597,2022-02-21,8.44
598,2022-02-22,6.25
599,2022-02-23,8.483333333
600,2022-02-24,8.93
601,2022-02-25,8.663333333
602,2022-02-26,8.653333333
603,2022-02-27,8.82
604,2022-02-28,8.79
605,2022-03-01,8.776666667
606,2022-03-02,8.733333333
607,2022-03-03,6.05
608,2022-03-04,8.22
609,2022-03-05,8.223333333
610,2022-03-06,8.385
611,2022-03-07,7.906666667
612,2022-03-08,7.92
613,2022-03-09,7.923333333
614,2022-03-10,7.92
615,2022-03-11,6.15
616,2022-03-12,7.91
617,2022-03-13,7.646666667
618,2022-03-14,6.15
619,2022-03-15,7.326666667
620,2022-03-16,6.15
621,2022-03-17,7.303333333
622,2022-03-18,9.195
623,2022-03-19,6.15
624,2022-03-20,7.183333333
625,2022-03-21,6.15
626,2022-03-22,6.15
627,2022-03-23,7.01
628,2022-03-24,6.21
629,2022-03-25,6.72
630,2022-03-26,6.72
631,2022-03-27,6.315
632,2022-03-28,6.95
633,2022-03-29,7.71
634,2022-03-30,9.6125
635,2022-03-31,7.82
636,2022-04-01,4.219999999999999
637,2022-04-02,7.82
638,2022-04-03,8.21
639,2022-04-04,6.25
640,2022-04-05,6.25
641,2022-04-06,8.23
642,2022-04-07,6.25
643,2022-04-08,8.416666667
644,2022-04-09,8.376666667
645,2022-04-10,7.5375
646,2022-04-11,4.963333333
647,2022-04-12,6.45
648,2022-04-13,6.45
649,2022-04-14,8.413333333
650,2022-04-15,8.45
651,2022-04-16,8.7
652,2022-04-17,6.48
653,2022-04-18,8.693333333
654,2022-04-19,9.82
655,2022-04-20,12.662
656,2022-04-21,8.696666667
657,2022-04-22,12.664
658,2022-04-23,9.8825
659,2022-04-24,16.545880952857143
660,2022-04-25,16.19302381
661,2022-04-26,16.10528571428571
662,2022-04-27,15.757642857142855
663,2022-04-28,9.7125
664,2022-04-29,16.224999999999998
665,2022-04-30,15.583928571428572
666,2022-05-01,14.927857142857144
667,2022-05-02,15.0175
668,2022-05-03,15.0125
669,2022-05-04,15.015
670,2022-05-05,15.445
671,2022-05-06,14.04
672,2022-05-07,13.900000000000002
673,2022-05-08,13.900000000000002
674,2022-05-09,15.07
675,2022-05-10,13.832
676,2022-05-11,13.497999999999998
677,2022-05-12,13.504
678,2022-05-13,10.754
679,2022-05-14,12.498
680,2022-05-15,12.603452379999998
681,2022-05-16,13.7675
682,2022-05-17,12.7425
683,2022-05-18,7.93
684,2022-05-19,12.2975
685,2022-05-20,12.83333333
686,2022-05-21,12.65333333
687,2022-05-22,12.65
688,2022-05-23,12.49
689,2022-05-24,13.063333329999999
690,2022-05-25,11.4925
691,2022-05-26,13.73333333
692,2022-05-27,11.8325
693,2022-05-28,11.8425
694,2022-05-29,13.86
695,2022-05-30,13.8125
696,2022-05-31,13.75333333
697,2022-06-01,13.5
698,2022-06-02,11.872
699,2022-06-03,11.684
700,2022-06-04,13.259999999999998
701,2022-06-05,11.995
702,2022-06-06,13.26666667
703,2022-06-07,11.3775
704,2022-06-08,11.38
705,2022-06-09,11.38
706,2022-06-10,11.3925
707,2022-06-11,11.3875
708,2022-06-12,11.546
709,2022-06-13,11.026
710,2022-06-14,12.044
711,2022-06-15,12.064
712,2022-06-16,11.74
713,2022-06-17,11.818
714,2022-06-18,11.656
715,2022-06-19,12.232
716,2022-06-20,14.1225
717,2022-06-21,12.274
718,2022-06-22,11.948
719,2022-06-23,11.772
720,2022-06-24,9.811666667
721,2022-06-25,9.788333333
722,2022-06-26,9.47
723,2022-06-27,9.502
724,2022-06-28,9.826666667
725,2022-06-29,12.6025
726,2022-06-30,10.658
727,2022-07-01,12.195
728,2022-07-02,9.708
729,2022-07-03,9.494
730,2022-07-04,11.3125
731,2022-07-05,9.452
732,2022-07-06,9.3125
733,2022-07-07,9.285
734,2022-07-08,9.434
735,2022-07-09,7.492857143
736,2022-07-10,9.114
737,2022-07-11,9.03
738,2022-07-12,9.2425
739,2022-07-13,9.335
740,2022-07-14,6.748
741,2022-07-15,9.116
742,2022-07-16,9.292
743,2022-07-17,9.935
744,2022-07-18,8.983333333
745,2022-07-19,9.646666667
746,2022-07-20,9.47
747,2022-07-21,9.102857143
748,2022-07-22,9.375
749,2022-07-23,10.064
750,2022-07-24,9.78
751,2022-07-25,9.038
752,2022-07-26,9.65
753,2022-07-27,7.6325
754,2022-07-28,9.644
755,2022-07-29,9.632
756,2022-07-30,9.066666667
757,2022-07-31,9.138
758,2022-08-01,9.24
759,2022-08-02,9.322
760,2022-08-03,7.43
761,2022-08-04,9.278
762,2022-08-05,9.298
763,2022-08-06,9.232
764,2022-08-07,9.256
765,2022-08-08,9.282
766,2022-08-09,9.186
767,2022-08-10,9.042
768,2022-08-11,9.016
769,2022-08-12,9.032
770,2022-08-13,9.9525
771,2022-08-14,9.916666667
772,2022-08-15,8.754
773,2022-08-16,7.488571429
774,2022-08-17,7.424285714
775,2022-08-18,8.606666667
776,2022-08-19,7.38
777,2022-08-20,8.582
778,2022-08-21,8.54
779,2022-08-22,8.554
780,2022-08-23,8.556
781,2022-08-24,4.361666667
782,2022-08-25,4.305
783,2022-08-26,5.1
784,2022-08-27,5.042
785,2022-08-28,6.574
786,2022-08-29,4.933333333
787,2022-08-30,7.225
788,2022-08-31,4.926666667
789,2022-09-01,7.315
790,2022-09-02,7.715
791,2022-09-03,7.795
792,2022-09-04,7.955
793,2022-09-05,8.24
794,2022-09-06,8.205
795,2022-09-07,8.2225
796,2022-09-08,8.2175
797,2022-09-09,8.1825
798,2022-09-10,7.53
799,2022-09-11,8.14
800,2022-09-12,7.33
801,2022-09-13,6.812
802,2022-09-14,6.852
803,2022-09-15,6.998333333
804,2022-09-16,6.836666667
805,2022-09-17,6.713333333
806,2022-09-18,6.728333333
807,2022-09-19,6.4075
808,2022-09-20,6.4975
809,2022-09-21,6.603333333
810,2022-09-22,7.584
811,2022-09-23,5.378
812,2022-09-24,6.1825
813,2022-09-25,7.22
814,2022-09-26,7.1075
815,2022-09-27,7.15
816,2022-09-28,5.593333333
817,2022-09-29,7.315
818,2022-09-30,8.082
819,2022-10-01,5.593333333
820,2022-10-02,7.11
821,2022-10-03,5.476666667
822,2022-10-04,6.71
823,2022-10-05,5.37
824,2022-10-06,6.465
825,2022-10-07,6.52
826,2022-10-08,6.5275
827,2022-10-09,6.475
828,2022-10-10,5.22
829,2022-10-11,5.17
830,2022-10-12,6.4025
831,2022-10-13,6.4625
832,2022-10-14,6.395
833,2022-10-15,5.173333333
834,2022-10-16,5.166666667
835,2022-10-17,6.816666667
836,2022-10-18,6.866666667
837,2022-10-19,5.64
838,2022-10-20,5.645
839,2022-10-21,6.75
840,2022-10-22,6.806666667
841,2022-10-23,5.63
842,2022-10-24,6.746666667
843,2022-10-25,6.723333333
844,2022-10-26,6.746666667
845,2022-10-27,6.75
846,2022-10-28,6.75
847,2022-10-29,6.753333333
848,2022-10-30,6.753333333
849,2022-10-31,6.753333333
850,2022-11-01,6.733333333
851,2022-11-02,6.656666667
852,2022-11-03,5.43
853,2022-11-04,6.656666667
854,2022-11-05,6.67
855,2022-11-06,6.703333333
856,2022-11-07,6.713333333
857,2022-11-08,6.663333333
858,2022-11-09,6.633333333
859,2022-11-10,5.72
860,2022-11-11,5.7225
861,2022-11-12,5.7125
862,2022-11-13,5.735
863,2022-11-14,6.8
864,2022-11-15,6.753333333
865,2022-11-16,4.9975
866,2022-11-17,5.882
867,2022-11-18,6.078333333
868,2022-11-19,5.741666667
869,2022-11-20,3.5525
870,2022-11-21,4.723333333
871,2022-11-22,5.785
872,2022-11-23,5.656
873,2022-11-24,4.606
874,2022-11-25,5.68
875,2022-11-26,5.3125
876,2022-11-27,4.893333332999999
877,2022-11-28,5.34
878,2022-11-29,5.525
879,2022-11-30,5.43
880,2022-12-01,5.47
881,2022-12-02,5.455
882,2022-12-03,5.455
883,2022-12-04,5.45
884,2022-12-05,5.455
885,2022-12-06,5.455
886,2022-12-07,4.713333333
887,2022-12-08,4.526666666999999
888,2022-12-09,5.0575
889,2022-12-10,4.796
890,2022-12-11,4.2925
891,2022-12-12,3.9900000000000007
892,2022-12-13,3.4620000000000006
893,2022-12-14,4.614
894,2022-12-15,5.155
895,2022-12-16,4.0075
896,2022-12-17,3.98
897,2022-12-18,5.322
898,2022-12-19,5.825
899,2022-12-20,4.182
900,2022-12-21,5.495
901,2022-12-22,5.676
902,2022-12-23,5.603333333
903,2022-12-24,5.596
904,2022-12-25,5.591666667
905,2022-12-26,4.346
906,2022-12-27,5.725
907,2022-12-28,5.73
908,2022-12-29,5.77
909,2022-12-30,4.43
910,2022-12-31,4.358
911,2023-01-01,5.69
912,2023-01-02,5.725
913,2023-01-03,4.595
914,2023-01-04,6.146
915,2023-01-05,6.152
916,2023-01-06,5.581666667
917,2023-01-07,4.289999999999999
918,2023-01-08,5.778
919,2023-01-09,5.818
920,2023-01-10,5.693333333
921,2023-01-11,5.7
922,2023-01-12,5.856
923,2023-01-13,5.786
924,2023-01-14,5.866
925,2023-01-15,4.736666667
926,2023-01-16,5.068
927,2023-01-17,5.5525
928,2023-01-18,5.5725
929,2023-01-19,5.6075
930,2023-01-20,5.4925
931,2023-01-22,5.805
932,2023-01-23,5.485
933,2023-01-24,5.216666667
934,2023-01-25,5.246666667
935,2023-01-26,5.033333333
936,2023-01-27,4.736666667
937,2023-01-28,4.7
938,2023-01-29,5.5325
939,2023-01-30,5.5075
940,2023-01-31,5.5075
941,2023-02-01,5.44
942,2023-02-02,5.38
943,2023-02-03,5.3
944,2023-02-04,3.832
945,2023-02-05,5.012
946,2023-02-06,5.1975
947,2023-02-07,4.1274999999999995
948,2023-02-08,4.68
949,2023-02-09,4.610000000000001
950,2023-02-10,5.07
951,2023-02-11,4.612
952,2023-02-12,4.029999999999999
953,2023-02-13,5.416666667
954,2023-02-14,5.393333333
955,2023-02-15,5.343333333
956,2023-02-16,5.363333333
957,2023-02-17,5.37
958,2023-02-18,5.666666667
959,2023-02-19,5.683333333
960,2023-02-20,5.653333333
961,2023-02-21,5.67
962,2023-02-22,5.673333333
963,2023-02-23,5.666666667
964,2023-02-24,5.71
965,2023-02-25,5.71
966,2023-02-26,5.065000000000001
967,2023-02-27,5.72
968,2023-02-28,5.716666667
969,2023-03-01,5.71
970,2023-03-02,5.693333333
971,2023-03-03,5.713333333
972,2023-03-04,5.683333333
973,2023-03-05,5.693333333
974,2023-03-06,9.8325
975,2023-03-07,5.666666667
976,2023-03-08,9.325
977,2023-03-09,5.643333333
978,2023-03-10,9.295
979,2023-03-11,8.8025
980,2023-03-12,8.785
981,2023-03-13,8.82
982,2023-03-14,5.6
983,2023-03-15,8.765
984,2023-03-16,8.695
985,2023-03-17,8.7225
986,2023-03-18,8.5
987,2023-03-19,8.36
988,2023-03-20,8.3175
989,2023-03-21,8.34
990,2023-03-22,8.1625
991,2023-03-23,8.12
992,2023-03-24,7.8125
993,2023-03-25,7.8075
994,2023-03-26,7.79
995,2023-03-27,7.81
996,2023-03-28,7.8175
997,2023-03-29,7.8125
998,2023-03-30,7.8175
999,2023-03-31,7.6975
1000,2023-04-01,7.6875
1001,2023-04-02,7.665
1002,2023-04-03,7.67
1003,2023-04-04,7.655
1004,2023-04-05,7.6525
1005,2023-04-06,7.81
1006,2023-04-07,7.7025
1007,2023-04-08,7.72
1008,2023-04-09,7.695
1009,2023-04-10,7.62
1010,2023-04-11,7.5575
1011,2023-04-12,7.5575
1012,2023-04-13,7.565
